id,kepid,koi_name,kepler_name,disposition,pdisposition,score,period,radius_planet,temp_planet_eq,insolation,duration,depth,model_snr,temp_star_eq,radius_star,mag_star,ra,dec,star_type
7231,4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1.0,210.631486,3.23,234.0,0.71,8.419,1657.8,25.9,4895.0,0.759,15.195,287.30283,39.289688,Orange
7232,9221517,K02281.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,455.27405,1.54,196.0,0.35,2.4,366.0,4.5,5178.0,0.818,13.829,293.1311,45.663551,Orange
7233,10730703,K02327.02,Unnamed,CANDIDATE,CANDIDATE,0.371,46.331703,1.39,441.0,8.98,4.514,299.9,9.4,5477.0,0.815,15.378,291.65778,48.009312,Sun-like
7234,4665571,K02393.02,Unnamed,CANDIDATE,CANDIDATE,1.0,0.766691517,1.22,1541.0,1334.22,1.2638,244.0,29.5,4821.0,0.788,14.903,294.6647,39.783829,Orange
7236,7289317,K02450.02,Unnamed,CANDIDATE,CANDIDATE,0.982,7.1931193,1.12,916.0,166.3,2.935,125.6,10.7,5518.0,1.008,14.834,294.00946,42.880772,Sun-like
7237,9714358,K06073.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.474202359,28.96,717.0,62.47,3.35989,203490.0,1284.0,4947.0,0.624,14.998,293.54028,46.437279,Orange
7238,9851123,K06074.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,8.4803048,4.13,777.0,86.01,7.5348,2672.9,70.1,5478.0,0.812,15.736,298.79437,46.680771,Sun-like
7239,10026458,K06076.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.93443795,35.54,830.0,112.23,8.098,2750.0,92.8,5763.0,0.998,15.777,297.25943,46.987629,Sun-like
7240,10139305,K06077.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.173552528,23.51,1025.0,260.75,1.6107,3026.0,35.9,5008.0,0.594,14.605,291.14401,47.185459,Orange
7241,7375348,K00266.02,Unnamed,CANDIDATE,CANDIDATE,1.0,47.7439509,1.74,575.0,25.84,2.99,96.9,15.0,5949.0,1.292,11.472,295.40433,42.981422,Sun-like
7242,1432789,K00992.02,Unnamed,CANDIDATE,CANDIDATE,0.961,4.57834367,1.44,1206.0,499.41,3.987,140.7,11.4,5782.0,1.22,15.214,291.49942,37.05928,Sun-like
7243,10288922,K06078.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,10.157715971,42.27,853.0,125.42,2.9526,9520.1,168.0,5993.0,0.986,15.589,297.15894,47.319191,Sun-like
7244,7974634,K06168.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,131.258668,1.59,433.0,8.31,4.89,153.0,8.5,6443.0,1.248,12.236,296.58698,43.766918,White
7245,7974634,K06168.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,75.072964,1.09,522.0,17.51,9.21,74.3,7.1,6443.0,1.248,12.236,296.58698,43.766918,White
7246,7974634,K06168.03,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,404.701927,1.94,298.0,1.85,3.981,236.2,7.8,6443.0,1.248,12.236,296.58698,43.766918,White
7250,8163784,K06172.01,Unnamed,CANDIDATE,CANDIDATE,0.371,31.8134892,1.18,496.0,14.31,1.422,234.2,5.2,5505.0,0.776,14.458,291.06699,44.071201,Sun-like
7251,2305866,K02610.02,Unnamed,CANDIDATE,CANDIDATE,0.441,115.230655,4.02,632.0,37.8,17.735,164.4,21.3,6585.0,2.517,12.605,292.09332,37.61348,White
7252,12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.955,184.262741,2.57,380.0,4.93,11.94,292.2,21.1,6115.0,1.291,13.312,290.08276,50.86348,White
7253,6436029,K02828.02,Unnamed,CANDIDATE,CANDIDATE,0.767,505.462916,3.46,181.0,0.25,10.127,1724.0,17.6,4817.0,0.833,15.768,289.53882,41.892818,Orange
7254,7767162,K02869.02,Unnamed,CANDIDATE,CANDIDATE,0.371,274.743032,2.16,330.0,2.82,9.137,309.0,12.2,6277.0,1.207,13.749,296.29355,43.403271,White
7256,10793172,K02871.03,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,18.0811429,0.75,638.0,39.18,4.44,71.2,5.7,5693.0,0.856,14.754,290.20163,48.185822,Sun-like
7257,10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1.0,20.9569985,2.38,363.0,4.11,3.493,1917.9,22.7,3891.0,0.564,16.279,283.33606,47.174541,Orange
7258,10710755,K06080.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.816610903,26.15,1050.0,287.3,3.82353,80226.0,759.1,5796.0,0.904,14.843,281.9364,48.010059,Sun-like
7261,8197767,K07871.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.247121237,18.39,1237.0,552.82,9.363,966.7,92.1,4852.0,0.651,13.704,301.03964,44.036179,Orange
7264,11408935,K06086.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,15.995094054,17.09,676.0,49.26,8.45037,44315.0,2019.7,5899.0,0.805,15.284,294.78079,49.273621,Sun-like
7265,8165617,K06173.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,214.013044,1.54,397.0,5.89,7.87,123.2,9.0,6698.0,1.37,12.445,291.74231,44.074871,White
7266,8181016,K06174.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,0.70914232,7.27,1685.0,1903.76,1.936,2560.0,2.6,5350.0,0.693,14.677,296.7843,44.069012,Sun-like
7267,8197761,K06175.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.86869589,21.68,1332.0,743.72,2.876,5915.0,15.8,7301.0,1.717,10.656,301.03876,44.071098,White
7269,8223568,K06176.01,Unnamed,CANDIDATE,CANDIDATE,0.371,143.09688,1.48,441.0,8.94,17.74,125.0,6.4,6725.0,1.31,11.538,287.9856,44.147202,White
7272,8355178,K06178.01,Unnamed,CANDIDATE,CANDIDATE,0.989,13.0327301,1.64,809.0,101.4,3.902,242.3,11.1,6122.0,0.996,15.863,287.53177,44.30801,White
7273,4770174,K02971.02,Unnamed,CANDIDATE,CANDIDATE,0.999,31.9533679,1.65,725.0,65.15,8.424,106.1,15.2,6313.0,1.467,12.742,297.39371,39.829041,White
7274,9838804,K03028.02,Unnamed,CANDIDATE,CANDIDATE,0.371,458.16754,2.11,208.0,0.45,6.97,683.0,5.6,5536.0,0.816,15.983,294.96246,46.676289,Sun-like
7275,9020114,K03088.02,Unnamed,CANDIDATE,CANDIDATE,0.371,67.8766605,1.92,455.0,10.11,2.598,389.2,9.1,6018.0,0.975,14.953,291.16437,45.318291,White
7276,6609270,K03090.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.022,15.0367776,8.02,381.0,4.96,3.042,503.5,10.8,3729.0,0.514,15.665,292.73764,42.014832,Orange
7277,7983117,K03214.02,Unnamed,CANDIDATE,CANDIDATE,1.0,25.0901574,1.35,852.0,124.33,8.273,37.7,12.1,6033.0,1.788,12.014,298.67377,43.795479,White
7278,11125797,K03371.02,Kepler-1482 b,CONFIRMED,CANDIDATE,1.0,12.25384348,1.0,678.0,50.05,2.373,147.7,12.3,5413.0,0.82,13.747,285.31381,48.72525,Sun-like
7279,9966219,K03401.02,Unnamed,CANDIDATE,CANDIDATE,0.371,326.6708,2.2,283.0,1.52,10.84,386.4,10.8,5896.0,1.072,14.388,297.47839,46.81575,Sun-like
7281,7219825,K00238.03,Unnamed,CANDIDATE,CANDIDATE,0.784,362.97828,1.96,296.0,1.81,14.083,260.6,13.0,6086.0,1.216,14.061,296.99863,42.78196,White
7283,1718189,K00993.03,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.149,86.723653,1.43,391.0,5.5,4.852,241.0,9.4,5830.0,0.876,14.246,290.72867,37.252651,Sun-like
7284,11756821,K06088.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.745121487,9.55,893.0,150.25,2.9845,14608.0,86.7,4608.0,0.658,15.187,288.22913,49.904129,Orange
7286,8263187,K07878.01,Unnamed,CANDIDATE,CANDIDATE,0.175,36.566324,15.41,828.0,110.92,4.832,2943.0,8.1,5294.0,2.884,17.195,300.63809,44.156269,Sun-like
7288,12010534,K06092.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.581595167,40.94,1328.0,735.27,4.9153,171130.0,338.2,5720.0,0.989,15.35,290.02682,50.455391,Sun-like
7289,2019477,K06093.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.283,20.5736113,3.86,1197.0,484.82,11.222,76.0,12.3,5440.0,4.524,13.33,292.55194,37.421211,Sun-like
7291,7868092,K03169.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,180.71809,1.28,546.0,20.98,10.85,31.2,8.6,7608.0,1.991,10.505,280.7475,43.601841,Blue/Hot
7292,3337061,K03172.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.5583706,39.06,1283.0,639.83,3.286,136.0,18.1,6144.0,1.606,10.609,290.03314,38.426861,White
7293,9826171,K03173.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,434.39148,1.59,236.0,0.73,13.02,120.3,10.4,5971.0,0.868,10.614,289.73468,46.64534,Sun-like
7295,4577484,K03181.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,73.26417,1.32,584.0,27.47,5.54,38.4,3.0,5424.0,2.11,11.026,295.6828,39.618729,Sun-like
7296,4735826,K03184.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,11.3220104,0.91,1215.0,515.77,5.86,17.1,8.1,6003.0,2.193,11.158,288.39529,39.872627,White
7299,10467815,K03191.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,377.88909,3.17,606.0,31.87,9.259,92.8,11.6,9030.0,3.218,11.471,290.81604,47.682892,Blue/Hot
7300,10847721,K03192.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,199.21638,2.36,706.0,58.73,9.23,62.5,10.6,8914.0,2.867,11.472,285.13657,48.257301,Blue/Hot
7301,10118942,K03195.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,121.70747,3.02,580.0,26.67,1.37,98.2,6.9,6362.0,2.27,11.496,281.12289,47.16489,White
7303,5482603,K03199.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.88258905,0.78,1158.0,426.41,2.741,57.8,13.2,5780.0,1.0,11.706,299.87357,40.607719,Sun-like
7304,2305819,K03201.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,135.57186,0.83,439.0,8.77,9.94,41.2,5.7,6070.0,1.277,11.766,292.08047,37.67461,White
7306,10284575,K03210.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,173.06929,30.29,518.0,17.08,12.84,576.7,19.9,7296.0,1.818,11.943,295.83194,47.39381,White
7310,2713018,K03235.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,66.713573,0.98,555.0,22.47,4.487,63.9,6.7,6745.0,1.182,12.301,291.4325,37.93618,White
7311,8413968,K03251.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,135.223193,0.92,417.0,7.18,8.989,56.3,8.9,6181.0,1.227,12.452,284.01102,44.49432,White
7313,4376629,K03378.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,27.6775212,23.04,558.0,22.91,2.513,293.9,12.3,5797.0,0.828,13.678,294.50916,39.461109,Sun-like
7314,3958301,K03381.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,35.2340413,2.21,602.0,31.14,11.874,465.5,14.7,6295.0,1.014,15.598,292.55002,39.023811,White
7315,8211605,K03405.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,20.9794338,24.76,520.0,17.28,3.762,2388.2,32.2,5182.0,0.666,15.486,281.60605,44.184761,Orange
7316,11098573,K03406.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,15.6937855,1.99,755.0,76.79,5.149,367.7,14.2,5868.0,1.037,15.281,297.97269,48.672981,Sun-like
7317,7289338,K03420.01,Unnamed,CANDIDATE,CANDIDATE,0.966,5.77451117,1.87,1232.0,544.74,3.752,156.3,11.2,5821.0,1.492,15.589,294.01529,42.824371,Sun-like
7319,6021655,K03488.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,63.571688,2.14,399.0,6.02,6.01,591.0,5.4,5504.0,0.819,15.635,283.42587,41.325531,Sun-like
7320,8308682,K03507.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,338.20075,2.08,223.0,0.59,15.23,678.2,11.1,5381.0,0.811,15.65,294.99933,44.213531,Sun-like
7321,11442793,K00351.07,Unnamed,CANDIDATE,CANDIDATE,0.995,124.922516,3.37,407.0,6.45,11.942,498.7,24.4,5970.0,1.2,13.804,284.4335,49.305161,Sun-like
7323,6205481,K03774.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,3.72277264,22.78,945.0,188.82,15.869,1114.6,58.1,5333.0,0.688,15.673,291.98618,41.55703,Sun-like
7325,6462874,K01231.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,10.42360821,1.67,515.0,16.64,5.404,878.3,18.7,4260.0,0.58,15.719,297.33563,41.89048,Orange
7326,8218379,K01920.02,Unnamed,CANDIDATE,CANDIDATE,0.847,10.1384691,0.74,723.0,64.55,4.026,92.8,9.1,5483.0,0.779,14.64,285.12204,44.1106,Sun-like
7327,11450414,K01992.03,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.017,85.517344,3.04,482.0,12.75,9.331,270.2,12.9,5592.0,1.451,14.513,289.19958,49.305721,Sun-like
7329,4150611,K03156.04,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,94.212787,35.89,597.0,30.09,14.48,55654.0,112.3,6911.0,1.501,7.899,289.74249,39.267059,White
7330,3646449,K04999.01,Unnamed,CANDIDATE,CANDIDATE,0.979,65.752109,2.0,458.0,10.36,6.854,382.5,9.9,5816.0,1.03,15.478,291.65906,38.712158,Sun-like
7331,4917357,K05102.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,147.863607,2.03,305.0,2.05,1.948,560.0,6.6,5485.0,0.867,15.109,289.86099,40.055641,Sun-like
7333,11673686,K06243.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.309,4.618767943,32.36,1565.0,1418.08,6.03,32609.0,674.9,6195.0,1.781,11.685,297.31537,49.706081,White
7335,5531953,K01681.04,Unnamed,CANDIDATE,CANDIDATE,0.999,21.9139549,10.39,303.0,2.01,3.271,584.4,11.8,3638.0,0.42,15.855,291.285,40.730049,Red Dwarf
7336,7620413,K02103.02,Unnamed,CANDIDATE,CANDIDATE,0.994,3.66520844,0.82,1168.0,439.57,3.308,65.8,10.3,5579.0,1.029,14.736,295.50269,43.232792,Sun-like
7337,8838950,K02421.02,Unnamed,CANDIDATE,CANDIDATE,0.886,4.02321842,0.48,747.0,73.5,2.162,81.2,9.8,4671.0,0.528,14.363,298.41931,45.071442,Orange
7338,6964929,K02756.02,Unnamed,CANDIDATE,CANDIDATE,0.371,5.06993245,0.92,1053.0,291.11,3.241,93.6,11.6,5957.0,0.937,14.758,296.23282,42.47279,Sun-like
7340,3556742,K06344.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,0.823014905,22.17,1482.0,1136.75,3.5426,850.5,130.5,4975.0,0.724,14.221,294.47253,38.67551,Orange
7342,3764411,K06357.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,4.4158933,1.42,1138.0,395.82,1.155,191.1,5.8,5977.0,1.022,15.417,295.68594,38.889359,Sun-like
7349,6364215,K02404.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2438528,1.11,1016.0,251.99,10.539,135.8,17.8,5815.0,0.918,15.656,291.87799,41.769581,Sun-like
7350,5706592,K06618.01,Unnamed,CANDIDATE,CANDIDATE,0.371,8.6040858,0.94,947.0,189.96,3.01,87.6,6.4,6250.0,0.986,15.173,292.17029,40.907162,White
7351,5716244,K06619.01,Unnamed,CANDIDATE,CANDIDATE,0.672,1.330333096,24.3,1634.0,1691.25,5.045,61867.0,700.5,5984.0,0.906,15.423,294.96027,40.98698,Sun-like
7353,5736461,K06623.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,7.346159047,44.48,835.0,114.57,6.5974,121810.0,2541.2,5616.0,0.81,15.63,299.2717,40.972389,Sun-like
7354,5771589,K06625.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,10.738427243,6.96,1137.0,394.4,2.3544,1684.2,112.8,6180.0,1.686,11.809,284.58551,41.009579,White
7355,8364232,K07882.01,Unnamed,CANDIDATE,CANDIDATE,0.529,65.415183,1.31,295.0,1.79,4.224,417.1,8.9,4348.0,0.646,15.559,291.31281,44.38192,Orange
7356,6670742,K06753.01,Unnamed,CANDIDATE,CANDIDATE,0.371,72.28198,13.11,984.0,221.28,2.478,1265.0,5.4,7694.0,3.627,9.277,284.33261,42.12709,Blue/Hot
7359,6695622,K06756.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,14.5567427,1.38,783.0,89.02,1.421,185.1,8.9,6153.0,0.993,14.927,293.04248,42.11232,White
7364,7588436,K06888.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,23.3924063,0.84,701.0,57.23,3.416,62.3,8.1,6221.0,1.05,12.845,284.17172,43.200809,White
7365,7592922,K06890.01,Unnamed,CANDIDATE,CANDIDATE,0.952,2.15888911,0.72,1130.0,384.49,1.791,102.4,9.9,5269.0,0.713,15.377,286.33069,43.267929,Sun-like
7366,7602351,K06892.01,Unnamed,CANDIDATE,CANDIDATE,0.786,17.5806026,1.87,816.0,104.96,4.17,138.8,8.4,5839.0,1.358,14.989,290.12088,43.24361,Sun-like
7367,7605600,K06893.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.326193904,14.72,521.0,17.41,2.08375,178470.0,502.0,3520.0,0.349,14.888,291.15067,43.285301,Red Dwarf
7368,8312222,K07017.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,12.823275455,44.29,743.0,72.0,5.32062,121990.0,2541.7,5973.0,0.826,15.626,296.1174,44.232841,Sun-like
7371,8345358,K07021.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,9.380632783,46.72,846.0,120.99,4.295,65833.0,1053.1,5926.0,0.913,15.435,282.11639,44.373489,Sun-like
7372,8362974,K07023.01,Unnamed,CANDIDATE,CANDIDATE,1.0,2.71772323,0.72,1123.0,375.05,3.22,70.3,9.3,5135.0,0.874,14.52,290.85971,44.350922,Orange
7376,9301564,K07157.01,Unnamed,CANDIDATE,CANDIDATE,0.55,23.9830523,1.17,718.0,62.83,8.77,83.2,11.3,5696.0,1.292,13.863,298.80557,45.759998,Sun-like
7378,10089123,K07283.01,Unnamed,CANDIDATE,CANDIDATE,0.371,134.413808,1.69,391.0,5.51,13.907,206.1,12.5,6013.0,1.187,14.262,296.89828,47.081059,White
7379,10091257,K07284.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,1.70192371,40.15,1704.0,1993.63,3.0271,49833.0,351.1,5826.0,1.262,12.533,297.50986,47.054489,Sun-like
7381,10129482,K07288.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,0.846291334,30.8,1243.0,562.86,1.79962,190190.0,1049.3,4627.0,0.526,15.994,286.84036,47.173309,Orange
7383,8555967,K07894.01,Unnamed,CANDIDATE,CANDIDATE,0.837,347.97611,1.62,253.0,0.97,16.77,341.3,11.9,5995.0,0.878,14.648,290.3031,44.678089,Sun-like
7386,11200773,K07419.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.489550708,36.91,1281.0,636.43,2.84685,29839.0,443.6,6018.0,0.794,13.669,296.47736,48.85371,White
7387,11232745,K07421.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,4.81712182,43.45,922.0,170.42,2.45699,35756.0,445.3,5419.0,0.795,15.973,285.47064,48.927292,Sun-like
7388,3547760,K04535.02,Unnamed,CANDIDATE,CANDIDATE,0.371,5.78901936,0.78,849.0,122.75,3.102,110.3,7.8,5289.0,0.748,14.791,292.25284,38.60899,Sun-like
7391,4919550,K04766.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,2.45261841,0.69,1108.0,355.92,1.9,85.5,8.8,5216.0,0.751,15.223,290.46756,40.056438,Sun-like
7392,6767227,K04871.02,Unnamed,CANDIDATE,CANDIDATE,0.371,5.522479,0.76,1288.0,650.66,2.666,33.1,8.6,6532.0,1.247,13.05,288.52902,42.27626,White
7394,3854496,K06368.01,Unnamed,CANDIDATE,CANDIDATE,1.0,9.4588054,1.78,943.0,187.04,3.66,270.0,8.6,6247.0,1.066,15.812,292.56421,38.931129,White
7395,3858757,K06369.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,25.9534494,2.06,554.0,22.3,6.001,528.9,10.5,5591.0,0.86,15.79,293.66006,38.964008,Sun-like
7398,3972432,K06375.01,Unnamed,CANDIDATE,CANDIDATE,0.999,2.90805147,0.97,1220.0,523.63,2.812,103.1,8.3,5889.0,0.869,14.557,295.89651,39.076359,Sun-like
7404,5036530,K06503.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,2.735152701,3.27,1679.0,1875.08,0.1046,283.3,4.7,6333.0,1.523,13.911,297.87741,40.120781,White
7406,5802470,K06628.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,3.79187443,47.49,1004.0,240.31,3.5521,230740.0,1111.9,5622.0,0.723,13.764,295.15628,41.052559,Sun-like
7408,5860347,K06631.01,Unnamed,CANDIDATE,CANDIDATE,0.831,2.56271232,0.48,1171.0,443.49,2.163,29.4,8.2,5190.0,0.899,13.273,285.95218,41.14439,Orange
7410,8374394,K07883.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.229,185.103836,14.63,670.0,47.72,4.19,581.4,10.9,4992.0,6.226,13.623,294.96524,44.360481,Orange
7412,6715997,K06762.01,Unnamed,CANDIDATE,CANDIDATE,0.371,15.08186,0.98,758.0,78.11,4.004,81.6,7.1,5794.0,1.012,14.45,297.83545,42.11039,Sun-like
7413,6768616,K06765.01,Unnamed,CANDIDATE,CANDIDATE,0.955,13.05609,1.3,814.0,103.85,3.498,170.8,10.8,6078.0,0.994,15.154,289.04434,42.280022,White
7416,8440062,K07886.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.315,366.71923,3.35,383.0,5.09,9.8,246.4,9.8,6295.0,2.049,13.302,295.19839,44.419601,White
7419,7662209,K06897.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,14.6494599,1.0,574.0,25.65,2.883,221.0,7.4,5017.0,0.688,15.376,282.79242,43.374859,Orange
7420,7670485,K06900.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,8.467706136,43.98,844.0,120.02,4.05376,77324.0,976.0,5873.0,0.843,14.408,287.12943,43.344131,Sun-like
7421,7670617,K06901.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,24.70361995,30.13,464.0,10.99,6.9719,217540.0,268.7,5030.0,0.65,15.517,287.18448,43.367088,Orange
7422,8367298,K07025.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.1348689,16.17,1040.0,276.25,48.69,115.8,36.1,5515.0,1.001,14.49,292.4931,44.333439,Sun-like
7425,8379547,K07029.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,6.042029838,23.94,729.0,66.7,8.0666,132860.0,312.5,5030.0,0.587,13.373,296.55756,44.31023,Orange
7428,9334490,K07161.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,18.84497113,5.35,552.0,21.89,4.9442,4143.4,79.8,5220.0,0.695,15.695,288.27121,45.87661,Sun-like
7433,10163067,K07291.01,Unnamed,CANDIDATE,CANDIDATE,0.983,25.9136674,3.37,966.0,205.72,10.498,109.7,16.1,6167.0,2.346,12.556,298.9006,47.107769,White
7434,10164018,K07292.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.001,8.5412411,1.4,767.0,81.55,3.654,298.8,10.7,5602.0,0.732,15.661,299.16739,47.185692,Sun-like
7435,10214328,K07296.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,659.2907,4.66,322.0,2.53,22.106,338.1,27.0,6917.0,1.837,10.629,294.37708,47.289928,White
7440,11241560,K07426.01,Unnamed,CANDIDATE,CANDIDATE,1.0,6.96197304,0.97,778.0,86.68,2.806,151.3,8.8,5008.0,0.814,15.352,290.43677,48.983452,Orange
7444,11286311,K07432.01,Unnamed,CANDIDATE,CANDIDATE,0.635,13.1538409,1.03,750.0,74.8,11.56,104.6,10.6,5443.0,1.008,15.007,285.63681,49.009109,Sun-like
7446,8043638,K00460.02,Unnamed,CANDIDATE,CANDIDATE,0.371,36.0484798,1.24,566.0,24.28,5.763,127.6,8.5,5602.0,1.1,14.743,296.63684,43.802792,Sun-like
7447,9214712,K06064.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,265.299451,7.1,270.0,1.25,4.563,4946.0,34.3,5873.0,0.863,15.518,290.38962,45.681438,Sun-like
7448,9214715,K06065.02,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,265.310499,4.69,296.0,1.81,4.013,1530.0,11.6,6108.0,0.997,15.279,290.39124,45.68161,White
7449,1293379,K06253.01,Unnamed,CANDIDATE,CANDIDATE,0.371,27.556452,1.4,531.0,18.86,8.23,289.2,6.7,5509.0,0.836,15.979,291.11398,36.994061,Sun-like
7451,4055092,K06379.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,76.45315813,22.89,291.0,1.7,5.1822,9662.2,151.8,4831.0,0.54,15.312,290.98013,39.186489,Orange
7452,4067549,K06380.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,7.698431197,42.72,878.0,140.16,5.43677,42549.0,942.6,5774.0,0.876,15.451,294.19971,39.172379,Sun-like
7453,4069213,K06382.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,5.194256813,41.77,1546.0,1349.96,7.25775,38851.0,2390.4,6100.0,2.086,12.739,294.5957,39.193748,White
7454,4076061,K06384.01,Unnamed,CANDIDATE,CANDIDATE,0.371,566.28176,2.79,203.0,0.4,20.39,1200.0,8.9,5829.0,0.802,15.992,296.07407,39.158192,Sun-like
7459,5039687,K06506.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,5.8957069,32.41,1002.0,238.37,56.84,129.7,24.1,5956.0,0.934,14.087,298.4595,40.16156,Sun-like
7464,5951140,K06635.01,Unnamed,CANDIDATE,CANDIDATE,0.371,0.52740121,1.49,1027.0,263.23,4.807,1316.0,31.1,3582.0,0.41,14.353,288.88849,41.246738,Red Dwarf
7468,5977804,K06643.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.371,3.31976683,0.7,1276.0,626.66,4.523,48.0,8.5,6100.0,0.94,14.644,296.53571,41.23901,White
7471,6841577,K06773.01,Unnamed,FALSE POSITIVE,FALSE POSITIVE,0.0,15.53753378,40.9,694.0,54.73,5.8262,209010.0,2807.8,5704.0,0.868,14.875,283.77585,42.359322,Sun-like
7473,6853172,K06776.01,Unnamed,CANDIDATE,CANDIDATE,0.979,28.655498,1.45,658.0,44.37,8.58,173.6,10.1,6268.0,1.1,15.426,288.73029,42.334011,White
7476,7687365,K06904.01,Unnamed,CANDIDATE,CANDIDATE,0.371,26.1556767,1.28,501.0,14.92,1.542,295.0,7.0,5204.0,0.76,15.425,293.41785,43.34285,Sun-like
